53.2039999962	1.6813294233
53.4070000648	1.6813294233
53.6099998951	1.6862170088
53.8129999638	1.6862170088
54.0160000324	1.6862170088
54.2190001011	1.6862170088
54.4219999313	1.6911045943
54.625	1.6911045943
54.8289999962	1.6911045943
55.0320000648	1.6911045943
55.2349998951	1.6959921799
55.4379999638	1.6959921799
55.6410000324	1.6959921799
55.8440001011	1.6959921799
56.0469999313	1.6959921799
56.25	1.7008797654
56.4539999962	1.7008797654
56.6570000648	1.7008797654
56.8599998951	1.7008797654
57.0629999638	1.7008797654
57.2660000324	1.7057673509
57.4690001011	1.7057673509
57.6719999313	1.7057673509
57.875	1.7057673509
58.0789999962	1.7057673509
58.2820000648	1.7057673509
58.4849998951	1.7057673509
58.6879999638	1.7106549365
58.8910000324	1.7106549365
59.0940001011	1.7106549365
59.2969999313	1.7106549365
59.5	1.7106549365
59.7039999962	1.7106549365
59.9070000648	1.715542522
60.1099998951	1.715542522
60.3129999638	1.715542522
60.5160000324	1.715542522
60.7190001011	1.715542522
60.9219999313	1.715542522
61.125	1.715542522
61.3289999962	1.715542522
62.0160000324	1.7204301075
62.2190001011	1.7253176931
62.4219999313	1.7302052786
62.625	1.7350928641
62.8289999962	1.7448680352
63.0320000648	1.7497556207
63.2349998951	1.7595307918
63.4379999638	1.7693059629
63.6410000324	1.7790811339
63.8440001011	1.7839687195
64.0469999313	1.7937438905
64.25	1.8035190616
64.4539999962	1.8132942327
64.6570000648	1.8230694037
64.8599998951	1.8328445748
65.0629999638	1.8426197459
65.2660000324	1.8475073314
65.4690001011	1.8572825024
65.6719999313	1.8670576735
65.875	1.8768328446
66.0789999962	1.8817204301
66.2820000648	1.8914956012
66.4849998951	1.9012707722
66.6879999638	1.9061583578
66.8910000324	1.9159335288
67.0940001011	1.9208211144
67.2969999313	1.9305962854
67.5	1.935483871
67.7039999962	1.945259042
67.9070000648	1.9501466276
68.1099998951	1.9599217986
68.3129999638	1.9648093842
68.5160000324	1.9696969697
68.7190001011	1.9794721408
68.9219999313	1.9843597263
69.125	1.9892473118
69.3289999962	1.9990224829
69.5320000648	2.0039100684
69.7349998951	2.008797654
69.9379999638	2.0136852395
70.1410000324	2.018572825
70.3440001011	2.0283479961
70.5469999313	2.0332355816
70.75	2.0381231672
70.9539999962	2.0430107527
71.1570000648	2.0478983382
71.3599998951	2.0527859238
71.5629999638	2.0576735093
71.7660000324	2.0625610948
71.9690001011	2.0674486804
72.1719999313	2.0723362659
72.375	2.0772238514
72.5789999962	2.0772238514
72.7820000648	2.082111437
72.9849998951	2.0869990225
73.1879999638	2.091886608
73.3910000324	2.0967741936
73.5940001011	2.1016617791
73.7969999313	2.1065493646
74	2.1114369502
74.2039999962	2.1114369502
74.4070000648	2.1163245357
74.6099998951	2.1212121212
74.8129999638	2.1260997067
75.0160000324	2.1309872923
75.2190001011	2.1358748778
75.4219999313	2.1407624633
75.625	2.1456500489
75.8289999962	2.1505376344
76.0320000648	2.1554252199
76.2349998951	2.1554252199
76.4379999638	2.1603128055
76.6410000324	2.165200391
76.8440001011	2.1700879765
77.0469999313	2.1749755621
77.25	2.1798631476
77.4539999962	2.1798631476
77.6570000648	2.1847507331
77.8599998951	2.1896383187
78.0629999638	2.1945259042
78.2660000324	2.1945259042
78.4690001011	2.1994134897
78.6719999313	2.2043010753
78.875	2.2043010753
79.0789999962	2.2091886608
79.2820000648	2.2140762463
79.4849998951	2.2140762463
79.6879999638	2.2189638319
79.8910000324	2.2238514174
80.0940001011	2.2238514174
80.2969999313	2.2287390029
80.5	2.2287390029
80.7039999962	2.2336265885
80.9070000648	2.238514174
81.1099998951	2.238514174
81.3129999638	2.2434017595
81.5160000324	2.2434017595
81.7190001011	2.2482893451
81.9219999313	2.2482893451
82.125	2.2531769306
82.3289999962	2.2531769306
82.5320000648	2.2580645161
82.7349998951	2.2580645161
82.9379999638	2.2629521017
83.1410000324	2.2629521017
83.3440001011	2.2629521017
83.5469999313	2.2678396872
83.75	2.2678396872
83.9539999962	2.2727272727
84.1570000648	2.2727272727
84.3599998951	2.2727272727
84.5629999638	2.2776148583
84.7660000324	2.2776148583
84.9690001011	2.2825024438
85.1719999313	2.2825024438
85.375	2.2825024438
85.5789999962	2.2873900293
85.7820000648	2.2873900293
85.9849998951	2.2873900293
86.1879999638	2.2922776149
86.3910000324	2.2922776149
86.5940001011	2.2922776149
86.7969999313	2.2971652004
87	2.2971652004
87.2039999962	2.2971652004
87.4070000648	2.2971652004
87.6099998951	2.3020527859
87.8129999638	2.3020527859
88.0160000324	2.3020527859
88.2190001011	2.3069403715
88.4219999313	2.3069403715
88.625	2.3069403715
88.8289999962	2.3069403715
89.0320000648	2.311827957
89.2349998951	2.311827957
89.4379999638	2.311827957
89.6410000324	2.311827957
89.8440001011	2.311827957
90.0469999313	2.3167155425
90.25	2.3167155425
90.4539999962	2.3167155425
90.6570000648	2.3167155425
90.8599998951	2.3216031281
91.0629999638	2.3216031281
91.2660000324	2.3216031281
91.4690001011	2.3216031281
91.6719999313	2.3216031281
91.875	2.3264907136
92.0789999962	2.3264907136
92.2820000648	2.3264907136
92.9539999962	2.3313782991
93.1570000648	2.3362658847
93.3599998951	2.3411534702
93.5629999638	2.3460410557
93.7660000324	2.3509286413
93.9690001011	2.3607038123
94.1719999313	2.3704789834
94.375	2.3753665689
94.5789999962	2.38514174
94.7820000648	2.3949169111
94.9849998951	2.4046920821
95.1879999638	2.4144672532
95.3910000324	2.4193548387
95.5940001011	2.4291300098
95.7969999313	2.4389051808
96	2.4486803519
96.2039999962	2.458455523
96.4070000648	2.4633431085
96.6099998951	2.4731182796
96.8129999638	2.4828934506
97.0160000324	2.4926686217
97.2190001011	2.4975562072
97.4219999313	2.5073313783
97.625	2.5122189638
97.8289999962	2.5219941349
98.0320000648	2.531769306
98.2349998951	2.5366568915
98.4379999638	2.5464320626
98.6410000324	2.5513196481
98.8440001011	2.5610948192
99.0469999313	2.5659824047
99.25	2.5708699902
99.4539999962	2.5806451613
99.6570000648	2.5855327468
99.8599998951	2.5904203324
100.062999964	2.5953079179
100.266000032	2.605083089
100.469000101	2.6099706745
100.671999931	2.61485826
100.875	2.6197458456
101.078999996	2.6246334311
101.282000065	2.6344086022
101.484999895	2.6392961877
101.687999964	2.6441837732
101.891000032	2.6490713588
102.094000101	2.6539589443
102.296999931	2.6588465298
102.5	2.6637341154
102.703999996	2.6686217009
102.907000065	2.6735092864
103.109999895	2.678396872
103.312999964	2.6832844575
103.516000032	2.6832844575
103.719000101	2.688172043
103.921999931	2.6930596285
104.125	2.6979472141
104.328999996	2.7028347996
104.532000065	2.7077223851
104.734999895	2.7077223851
104.937999964	2.7126099707
105.141000032	2.7174975562
105.344000101	2.7223851417
105.546999931	2.7223851417
105.75	2.7272727273
105.953999996	2.7321603128
106.157000065	2.7321603128
106.359999895	2.7370478983
106.562999964	2.7419354839
106.766000032	2.7419354839
106.969000101	2.7468230694
107.171999931	2.7517106549
107.375	2.7517106549
107.578999996	2.7565982405
107.782000065	2.7565982405
107.984999895	2.761485826
108.187999964	2.7663734115
108.391000032	2.7663734115
108.594000101	2.7712609971
108.796999931	2.7712609971
109	2.7761485826
109.203999996	2.7761485826
109.407000065	2.7810361681
109.609999895	2.7810361681
109.812999964	2.7859237537
110.016000032	2.7859237537
110.219000101	2.7908113392
110.421999931	2.7908113392
110.625	2.7908113392
110.828999996	2.7956989247
111.032000065	2.7956989247
111.234999895	2.8005865103
111.437999964	2.8005865103
111.641000032	2.8054740958
111.844000101	2.8054740958
112.046999931	2.8054740958
112.25	2.8103616813
112.453999996	2.8103616813
112.657000065	2.8152492669
112.859999895	2.8152492669
113.062999964	2.8152492669
113.266000032	2.8201368524
113.469000101	2.8201368524
113.671999931	2.8201368524
113.875	2.8250244379
114.078999996	2.8250244379
114.282000065	2.8250244379
114.484999895	2.8250244379
114.687999964	2.8299120235
114.891000032	2.8299120235
115.094000101	2.8299120235
115.296999931	2.834799609
115.5	2.834799609
115.703999996	2.834799609
115.907000065	2.834799609
116.109999895	2.8396871945
116.312999964	2.8396871945
116.516000032	2.8396871945
116.719000101	2.8445747801
116.921999931	2.8445747801
117.125	2.8445747801
117.328999996	2.8445747801
117.532000065	2.8445747801
117.734999895	2.8494623656
117.937999964	2.8494623656
118.141000032	2.8494623656
118.344000101	2.8494623656
118.546999931	2.8494623656
118.75	2.8543499511
118.953999996	2.8543499511
119.157000065	2.8543499511
119.359999895	2.8543499511
119.562999964	2.8592375367
119.766000032	2.8592375367
119.969000101	2.8592375367
120.171999931	2.8592375367
120.375	2.8592375367
120.578999996	2.8592375367
120.782000065	2.8641251222
120.984999895	2.8641251222
121.187999964	2.8641251222
121.391000032	2.8641251222
121.594000101	2.8641251222
121.796999931	2.8641251222
122	2.8690127077
122.203999996	2.8690127077
122.407000065	2.8690127077
122.609999895	2.8690127077
122.812999964	2.8690127077
123.016000032	2.8690127077
123.219000101	2.8739002933
123.891000032	2.8739002933
124.094000101	2.8787878788
124.296999931	2.8836754643
124.5	2.8885630499
124.703999996	2.8934506354
124.907000065	2.9032258065
125.109999895	2.908113392
125.312999964	2.9178885631
125.516000032	2.9227761486
125.719000101	2.9325513197
125.921999931	2.9374389052
126.125	2.9472140763
126.328999996	2.9569892473
126.532000065	2.9618768328
126.734999895	2.9716520039
126.937999964	2.9765395894
127.141000032	2.9863147605
127.344000101	2.991202346
127.546999931	3.0009775171
127.75	3.0058651026
127.953999996	3.0156402737
128.157000065	3.0205278592
128.359999895	3.0303030303
128.562999964	3.0351906158
128.766000032	3.0449657869
128.969000101	3.0498533724
129.171999931	3.054740958
129.375	3.0596285435
129.578999996	3.0694037146
129.782000065	3.0742913001
129.984999895	3.0791788856
130.187999964	3.0840664712
130.391000032	3.0938416422
130.594000101	3.0987292278
130.796999931	3.1036168133
131	3.1085043988
131.203999996	3.1133919844
131.407000065	3.1182795699
131.609999895	3.1231671554
131.812999964	3.128054741
132.016000032	3.1329423265
132.219000101	3.137829912
132.421999931	3.1427174976
132.625	3.1476050831
132.828999996	3.1524926686
133.032000065	3.1573802542
133.234999895	3.1622678397
133.437999964	3.1622678397
133.641000032	3.1671554252
133.844000101	3.1720430108
134.046999931	3.1769305963
134.25	3.1818181818
134.453999996	3.1818181818
134.657000065	3.1867057674
134.859999895	3.1915933529
135.062999964	3.1964809384
135.266000032	3.1964809384
135.469000101	3.201368524
135.671999931	3.2062561095
135.875	3.2062561095
136.078999996	3.211143695
136.282000065	3.2160312806
136.484999895	3.2160312806
136.687999964	3.2209188661
136.891000032	3.2258064516
137.094000101	3.2258064516
137.296999931	3.2306940372
137.5	3.2306940372
137.703999996	3.2355816227
137.907000065	3.2404692082
138.109999895	3.2404692082
138.312999964	3.2453567937
138.516000032	3.2453567937
138.719000101	3.2502443793
138.921999931	3.2502443793
139.125	3.2551319648
139.328999996	3.2551319648
139.532000065	3.2551319648
139.734999895	3.2600195503
139.937999964	3.2600195503
140.141000032	3.2649071359
140.344000101	3.2649071359
140.546999931	3.2697947214
140.75	3.2697947214
140.953999996	3.2746823069
141.157000065	3.2746823069
141.359999895	3.2746823069
141.562999964	3.2795698925
141.766000032	3.2795698925
141.969000101	3.2795698925
142.171999931	3.284457478
142.375	3.284457478
142.578999996	3.284457478
142.782000065	3.2893450635
142.984999895	3.2893450635
143.187999964	3.2893450635
143.391000032	3.2942326491
143.594000101	3.2942326491
143.796999931	3.2942326491
144	3.2991202346
144.203999996	3.2991202346
144.407000065	3.2991202346
144.609999895	3.2991202346
144.812999964	3.3040078201
145.016000032	3.3040078201
145.219000101	3.3040078201
145.421999931	3.3040078201
145.625	3.3088954057
145.828999996	3.3088954057
146.032000065	3.3088954057
146.234999895	3.3137829912
146.437999964	3.3137829912
146.641000032	3.3137829912
146.844000101	3.3137829912
147.046999931	3.3137829912
147.25	3.3186705767
147.453999996	3.3186705767
147.657000065	3.3186705767
147.859999895	3.3186705767
148.062999964	3.3186705767
148.266000032	3.3235581623
148.469000101	3.3235581623
148.671999931	3.3235581623
148.875	3.3235581623
149.078999996	3.3235581623
149.282000065	3.3235581623
149.484999895	3.3284457478
149.687999964	3.3284457478
149.891000032	3.3284457478
150.094000101	3.3284457478
150.296999931	3.3284457478
150.5	3.3284457478
150.703999996	3.3284457478
150.907000065	3.3333333333
151.109999895	3.3333333333
151.312999964	3.3333333333
151.516000032	3.3333333333
151.719000101	3.3333333333
151.921999931	3.3333333333
152.125	3.3333333333
152.328999996	3.3333333333
152.532000065	3.3333333333
152.734999895	3.3382209189
152.937999964	3.3382209189
153.141000032	3.3382209189
153.344000101	3.3382209189
153.546999931	3.3382209189
153.75	3.3382209189
153.953999996	3.3382209189
154.157000065	3.3382209189

